neighbourhood,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
39.0,-73.91428,1.0,13.0,3.0,1.0,213.0,100
93.0,-74.07789,1.0,2.0,70.0,1.0,73.0,75
12.0,-73.92739,1.0,8.0,6.0,1.0,0.0,95
44.0,-73.90303,0.0,2.0,7.0,1.0,104.0,65
2.0,-73.95238,0.0,3.0,70.0,3.0,281.0,110
38.0,-73.98454,1.0,3.0,12.0,1.0,0.0,158
55.0,-74.09591,1.0,7.0,35.0,1.0,326.0,99
49.0,-73.91783,1.0,3.0,68.0,1.0,299.0,110
25.0,-73.94073,0.0,1.0,63.0,4.0,356.0,120
116.0,-73.83333,0.0,1.0,0.0,3.0,364.0,150
1.0,-73.98399,1.0,1.0,2.0,1.0,0.0,175
13.0,-73.97691,0.0,2.0,70.0,2.0,0.0,65
56.0,-73.92274,0.0,2.0,0.0,2.0,357.0,100
7.0,-73.99357,1.0,9.0,2.0,1.0,12.0,198
21.0,-73.92292,0.0,5.0,26.0,4.0,325.0,59
1.0,-73.96411,0.0,1.0,3.0,1.0,0.0,90
1.0,-73.98715,0.0,1.0,12.0,4.0,287.0,100
10.0,-73.97948,1.0,1.0,70.0,1.0,1.0,100
2.0,-73.9469,0.0,2.0,13.0,1.0,65.0,50
57.0,-73.8518,0.0,2.0,33.0,1.0,47.0,48
21.0,-73.93174,0.0,1.0,1.0,1.0,0.0,60
14.0,-73.99513,0.0,1.0,0.0,4.0,360.0,159
21.0,-73.9243,1.0,13.0,0.0,2.0,365.0,155
8.0,-73.96113,0.0,2.0,70.0,1.0,333.0,85
8.0,-73.9783,1.0,1.0,2.0,1.0,0.0,75
12.0,-73.95302,0.0,2.0,1.0,1.0,0.0,78
20.0,-73.95557,1.0,5.0,0.0,1.0,0.0,225
7.0,-73.99525,1.0,3.0,2.0,1.0,2.0,180
4.0,-73.94211,0.0,1.0,4.0,1.0,0.0,50
8.0,-73.98244,1.0,13.0,0.0,4.0,156.0,481
45.0,-73.9583,0.0,2.0,70.0,1.0,202.0,70
15.0,-73.9634,1.0,3.0,1.0,1.0,90.0,180
24.0,-73.96174,0.0,13.0,3.0,1.0,35.0,65
7.0,-73.98945,0.0,1.0,70.0,2.0,176.0,99
28.0,-73.94709,0.0,1.0,6.0,1.0,0.0,75
10.0,-73.98553,1.0,2.0,6.0,1.0,1.0,260
3.0,-73.96188,1.0,12.0,27.0,1.0,13.0,114
70.0,-73.86082,1.0,3.0,1.0,1.0,94.0,60
63.0,-73.84946,1.0,1.0,1.0,1.0,0.0,100
162.0,-73.86316,0.0,1.0,5.0,2.0,337.0,36
8.0,-73.97053,1.0,6.0,1.0,1.0,0.0,230
19.0,-73.98871,1.0,2.0,1.0,1.0,0.0,250
9.0,-73.99066,1.0,2.0,10.0,1.0,0.0,175
20.0,-73.94657,0.0,13.0,7.0,3.0,342.0,59
71.0,-73.98767,0.0,1.0,1.0,4.0,299.0,100
54.0,-73.95011,0.0,3.0,2.0,2.0,0.0,39
6.0,-73.94094,0.0,2.0,5.0,2.0,0.0,55
8.0,-73.97299,1.0,13.0,0.0,4.0,317.0,136
18.0,-73.92728,0.0,3.0,2.0,4.0,282.0,90
4.0,-73.9482,1.0,2.0,39.0,1.0,19.0,200
7.0,-73.99551,1.0,5.0,5.0,1.0,0.0,140
123.0,-74.00641,0.0,7.0,1.0,1.0,45.0,125
30.0,-73.94444,0.0,2.0,8.0,2.0,52.0,50
23.0,-73.99183,1.0,13.0,0.0,4.0,200.0,170
1.0,-73.98689,1.0,1.0,7.0,4.0,234.0,153
9.0,-73.99575,1.0,3.0,9.0,1.0,68.0,135
83.0,-73.87688,1.0,1.0,1.0,1.0,125.0,86
12.0,-73.94084,0.0,1.0,10.0,1.0,0.0,95
21.0,-73.90994,0.0,5.0,1.0,1.0,250.0,40
23.0,-73.98605,1.0,4.0,4.0,1.0,65.0,325
19.0,-73.98327,0.0,1.0,31.0,4.0,94.0,68
9.0,-73.99918,1.0,1.0,23.0,1.0,14.0,150
37.0,-73.78902,0.0,1.0,68.0,1.0,299.0,90
30.0,-73.94438,0.0,1.0,32.0,1.0,5.0,90
1.0,-73.9853,1.0,4.0,4.0,1.0,0.0,239
12.0,-73.94698,0.0,1.0,4.0,3.0,365.0,100
2.0,-73.93774,1.0,1.0,1.0,1.0,0.0,75
19.0,-73.98803,0.0,1.0,20.0,1.0,67.0,115
39.0,-73.9196,2.0,1.0,41.0,3.0,145.0,30
24.0,-73.96044,0.0,2.0,1.0,2.0,89.0,69
19.0,-73.97591,0.0,7.0,9.0,1.0,144.0,65
43.0,-74.00682,1.0,13.0,0.0,4.0,342.0,165
12.0,-73.9634,1.0,4.0,17.0,1.0,9.0,107
28.0,-73.94756,1.0,2.0,1.0,1.0,0.0,150
7.0,-73.98422,1.0,13.0,0.0,4.0,348.0,225
79.0,-73.99511,1.0,1.0,34.0,4.0,133.0,172
7.0,-73.98669,1.0,2.0,70.0,1.0,317.0,199
14.0,-73.99935,1.0,13.0,0.0,2.0,0.0,154
25.0,-73.92504,0.0,2.0,0.0,1.0,356.0,375
19.0,-73.98304,1.0,5.0,6.0,1.0,0.0,117
63.0,-73.84542,1.0,1.0,0.0,1.0,0.0,123
60.0,-73.99586,0.0,7.0,3.0,1.0,0.0,50
12.0,-73.96404,1.0,7.0,0.0,1.0,6.0,285
43.0,-74.00906,0.0,1.0,0.0,1.0,0.0,100
15.0,-73.93669,2.0,2.0,1.0,3.0,167.0,25
8.0,-73.98917,1.0,3.0,29.0,1.0,6.0,299
54.0,-73.94559,0.0,2.0,6.0,3.0,61.0,175
46.0,-73.79162,0.0,1.0,7.0,3.0,139.0,33
195.0,-74.20295,1.0,13.0,0.0,1.0,23.0,1250
49.0,-73.89573,1.0,11.0,27.0,2.0,212.0,47
28.0,-73.95353,1.0,5.0,0.0,1.0,0.0,100
2.0,-73.94491,0.0,1.0,0.0,1.0,0.0,39
135.0,-74.01342,0.0,1.0,30.0,1.0,6.0,43
7.0,-73.99859,1.0,4.0,2.0,1.0,0.0,275
32.0,-73.99438,1.0,2.0,8.0,1.0,0.0,300
19.0,-73.98884,1.0,4.0,0.0,1.0,0.0,150
15.0,-73.95608,1.0,2.0,14.0,1.0,16.0,88
49.0,-73.91687,1.0,13.0,49.0,1.0,313.0,75
79.0,-74.01717,0.0,1.0,8.0,1.0,74.0,44
142.0,-73.91058,0.0,2.0,0.0,1.0,364.0,125
103.0,-73.88219,0.0,1.0,8.0,3.0,342.0,70
18.0,-73.92007,0.0,1.0,15.0,1.0,0.0,34
6.0,-73.94949,1.0,3.0,70.0,4.0,308.0,80
54.0,-73.94833,1.0,1.0,6.0,1.0,0.0,57
7.0,-73.99976,1.0,1.0,2.0,1.0,133.0,305
13.0,-73.97393,1.0,3.0,10.0,1.0,0.0,150
32.0,-73.99503,1.0,3.0,7.0,1.0,0.0,200
14.0,-73.99099,1.0,3.0,0.0,3.0,140.0,299
10.0,-73.98252,0.0,1.0,0.0,1.0,0.0,65
7.0,-73.99198,1.0,4.0,30.0,1.0,0.0,200
37.0,-73.81005,0.0,2.0,0.0,1.0,0.0,75
21.0,-73.92313,0.0,2.0,0.0,2.0,0.0,50
22.0,-73.95304,0.0,5.0,12.0,4.0,67.0,40
37.0,-73.83307,0.0,1.0,25.0,4.0,317.0,73
43.0,-74.01097,1.0,1.0,1.0,1.0,16.0,200
85.0,-73.77761,0.0,1.0,70.0,1.0,365.0,48
28.0,-73.95852,1.0,13.0,0.0,4.0,346.0,225
12.0,-73.96134,0.0,2.0,70.0,1.0,13.0,80
30.0,-73.93432,0.0,3.0,28.0,2.0,0.0,60
28.0,-73.95289,1.0,1.0,16.0,2.0,351.0,121
14.0,-73.99978,0.0,3.0,70.0,1.0,111.0,135
21.0,-73.92369,1.0,13.0,3.0,1.0,21.0,73
13.0,-73.97238,0.0,2.0,47.0,1.0,0.0,70
54.0,-73.92297,1.0,2.0,70.0,1.0,264.0,49
6.0,-73.9589,0.0,3.0,0.0,2.0,0.0,60
40.0,-73.9851,1.0,3.0,8.0,2.0,0.0,245
43.0,-74.00762,1.0,13.0,0.0,1.0,283.0,375
54.0,-73.94965,0.0,2.0,9.0,3.0,357.0,38
53.0,-73.99754,1.0,1.0,3.0,1.0,362.0,229
1.0,-73.96644,1.0,13.0,1.0,4.0,257.0,714
6.0,-73.91106,0.0,1.0,38.0,1.0,0.0,75
15.0,-73.95914,1.0,3.0,12.0,1.0,343.0,165
6.0,-73.933,0.0,3.0,4.0,4.0,109.0,100
8.0,-73.97246,1.0,13.0,0.0,4.0,266.0,150
55.0,-74.08645,0.0,1.0,0.0,1.0,88.0,60
21.0,-73.90889,2.0,1.0,70.0,4.0,133.0,28
56.0,-73.93159,0.0,13.0,1.0,2.0,0.0,55
2.0,-73.94994,1.0,1.0,70.0,3.0,246.0,129
99.0,-73.90812,0.0,5.0,8.0,2.0,179.0,35
18.0,-73.92332,0.0,1.0,0.0,1.0,0.0,50
12.0,-73.96456,1.0,5.0,0.0,1.0,365.0,350
21.0,-73.91209,1.0,4.0,70.0,1.0,258.0,150
28.0,-73.9527,1.0,4.0,70.0,2.0,290.0,219
12.0,-73.95026,0.0,3.0,21.0,1.0,0.0,67
28.0,-73.95176,1.0,13.0,3.0,1.0,161.0,130
7.0,-73.99128,0.0,1.0,70.0,2.0,316.0,150
18.0,-73.92966,0.0,3.0,1.0,1.0,0.0,200
24.0,-73.95816,1.0,3.0,24.0,3.0,19.0,80
13.0,-73.97538,0.0,3.0,70.0,2.0,305.0,130
59.0,-73.90012,0.0,3.0,55.0,4.0,63.0,79
5.0,-73.97834,1.0,1.0,5.0,1.0,0.0,160
20.0,-73.948,0.0,1.0,55.0,1.0,0.0,75
2.0,-73.95272,0.0,3.0,70.0,1.0,189.0,78
20.0,-73.94237,1.0,3.0,11.0,1.0,0.0,125
2.0,-73.94928,1.0,1.0,2.0,1.0,161.0,290
16.0,-73.97951,1.0,5.0,1.0,1.0,0.0,120
43.0,-74.00682,1.0,13.0,2.0,4.0,336.0,160
23.0,-73.98756,0.0,5.0,0.0,1.0,0.0,82
37.0,-73.83447,0.0,2.0,21.0,1.0,51.0,60
14.0,-73.99957,1.0,2.0,10.0,1.0,0.0,250
64.0,-73.9965,1.0,2.0,8.0,1.0,86.0,325
70.0,-73.89396,0.0,2.0,56.0,2.0,27.0,32
14.0,-73.99828,0.0,2.0,20.0,2.0,0.0,210
110.0,-74.08709,0.0,2.0,36.0,4.0,286.0,40
4.0,-73.94316,1.0,13.0,0.0,1.0,0.0,200
20.0,-73.95191,1.0,3.0,70.0,1.0,178.0,139
20.0,-73.95552,1.0,1.0,50.0,1.0,188.0,229
10.0,-73.98773,0.0,1.0,70.0,1.0,269.0,89
21.0,-73.92131,0.0,3.0,70.0,1.0,0.0,60
2.0,-73.95522,1.0,1.0,0.0,4.0,78.0,170
15.0,-73.95525,0.0,13.0,1.0,1.0,0.0,41
30.0,-73.93828,1.0,4.0,0.0,1.0,0.0,95
79.0,-73.99475,0.0,13.0,0.0,1.0,0.0,50
20.0,-73.9581,1.0,13.0,6.0,1.0,17.0,160
43.0,-74.01097,1.0,2.0,6.0,4.0,325.0,196
2.0,-73.94683,0.0,1.0,70.0,4.0,348.0,70
121.0,-73.89344,1.0,2.0,34.0,2.0,117.0,60
121.0,-73.88952,0.0,7.0,17.0,1.0,66.0,50
19.0,-73.98414,1.0,3.0,31.0,1.0,0.0,83
6.0,-73.95518,2.0,3.0,14.0,4.0,361.0,36
7.0,-73.99215,1.0,13.0,3.0,4.0,342.0,115
68.0,-73.98025,1.0,5.0,8.0,2.0,0.0,120
81.0,-73.87285,0.0,13.0,2.0,4.0,1.0,40
8.0,-73.96542,0.0,1.0,14.0,1.0,12.0,68
4.0,-73.93572,0.0,2.0,70.0,4.0,22.0,80
6.0,-73.94973,1.0,1.0,1.0,3.0,0.0,150
77.0,-74.00709,1.0,2.0,0.0,1.0,0.0,180
8.0,-73.96069,0.0,1.0,22.0,3.0,38.0,67
20.0,-73.95553,0.0,1.0,5.0,2.0,163.0,100
24.0,-73.95016,0.0,4.0,19.0,3.0,43.0,69
9.0,-73.99332,0.0,13.0,20.0,4.0,365.0,65
54.0,-73.92576,0.0,3.0,20.0,1.0,27.0,30
8.0,-73.97657,1.0,1.0,70.0,3.0,125.0,125
21.0,-73.92867,1.0,3.0,1.0,1.0,46.0,200
19.0,-73.98154,1.0,1.0,0.0,1.0,188.0,180
18.0,-73.92768,1.0,13.0,7.0,1.0,21.0,67
85.0,-73.749,1.0,3.0,4.0,3.0,348.0,250
30.0,-73.93739,2.0,1.0,21.0,1.0,188.0,50
12.0,-73.95741,1.0,13.0,6.0,1.0,363.0,275
68.0,-73.98724,1.0,13.0,0.0,4.0,310.0,225
52.0,-73.99923,0.0,5.0,69.0,1.0,137.0,90
20.0,-73.95149,1.0,3.0,20.0,1.0,313.0,496
21.0,-73.90248,0.0,2.0,15.0,4.0,344.0,65
19.0,-73.98409,1.0,4.0,5.0,1.0,0.0,194
75.0,-74.03188,0.0,3.0,42.0,4.0,290.0,65
12.0,-73.96141,0.0,1.0,7.0,1.0,0.0,80
37.0,-73.83094,1.0,2.0,70.0,3.0,119.0,65
14.0,-74.00317,0.0,1.0,4.0,2.0,0.0,77
2.0,-73.95194,1.0,2.0,68.0,1.0,9.0,100
68.0,-73.98436,1.0,10.0,51.0,1.0,64.0,120
19.0,-73.98141,1.0,2.0,69.0,1.0,39.0,150
8.0,-73.96177,1.0,3.0,70.0,1.0,198.0,140
127.0,-73.84922,1.0,1.0,6.0,1.0,362.0,85
81.0,-73.87877,0.0,2.0,70.0,1.0,222.0,120
7.0,-73.99071,0.0,1.0,41.0,2.0,8.0,49
14.0,-73.9975,1.0,1.0,18.0,1.0,0.0,175
59.0,-73.90583,0.0,2.0,2.0,2.0,220.0,80
71.0,-73.982,1.0,13.0,0.0,4.0,0.0,165
29.0,-73.97126,0.0,1.0,70.0,4.0,290.0,85
22.0,-73.95488,1.0,6.0,14.0,3.0,339.0,85
15.0,-73.95427,0.0,4.0,34.0,1.0,18.0,56
2.0,-73.94644,1.0,1.0,4.0,1.0,8.0,140
68.0,-73.98655,1.0,3.0,26.0,2.0,19.0,130
19.0,-73.98684,0.0,2.0,19.0,2.0,32.0,130
52.0,-74.00153,0.0,2.0,4.0,1.0,0.0,115
5.0,-73.97957,1.0,1.0,0.0,2.0,365.0,400
20.0,-73.95607,1.0,2.0,19.0,1.0,81.0,171
28.0,-73.96665,1.0,2.0,70.0,1.0,36.0,150
134.0,-73.90005,0.0,2.0,70.0,1.0,263.0,53
2.0,-73.95654,0.0,1.0,8.0,1.0,0.0,79
2.0,-73.95262,1.0,3.0,1.0,1.0,0.0,112
20.0,-73.95425,1.0,2.0,22.0,1.0,341.0,300
6.0,-73.94526,0.0,1.0,70.0,4.0,0.0,65
19.0,-73.97717,1.0,3.0,10.0,1.0,0.0,199
28.0,-73.9625,1.0,13.0,0.0,2.0,365.0,200
6.0,-73.95036,0.0,1.0,3.0,1.0,0.0,30
15.0,-73.94703,1.0,1.0,70.0,2.0,274.0,200
43.0,-74.01067,1.0,2.0,3.0,1.0,0.0,127
21.0,-73.91906,0.0,5.0,70.0,3.0,236.0,42
15.0,-73.93295,0.0,1.0,54.0,1.0,0.0,60
19.0,-73.9753,1.0,2.0,29.0,1.0,55.0,103
49.0,-73.91481,0.0,1.0,14.0,4.0,310.0,37
1.0,-73.98376,0.0,2.0,2.0,1.0,0.0,150
12.0,-73.96124,0.0,13.0,2.0,1.0,333.0,27
16.0,-73.98303,1.0,3.0,70.0,1.0,338.0,300
208.0,-74.1366,1.0,13.0,2.0,1.0,0.0,55
7.0,-73.99403,0.0,1.0,70.0,4.0,165.0,110
21.0,-73.93433,1.0,2.0,50.0,1.0,0.0,110
60.0,-73.99874,0.0,2.0,3.0,1.0,0.0,99
6.0,-73.91871,1.0,2.0,5.0,1.0,0.0,60
83.0,-73.87675,0.0,2.0,8.0,4.0,75.0,40
56.0,-73.9143,1.0,5.0,0.0,4.0,0.0,150
52.0,-73.99986,0.0,3.0,20.0,2.0,15.0,115
30.0,-73.94202,0.0,1.0,70.0,2.0,299.0,99
43.0,-74.01111,1.0,2.0,4.0,4.0,298.0,188
20.0,-73.93986,1.0,13.0,3.0,4.0,365.0,129
14.0,-74.00441,2.0,13.0,0.0,1.0,365.0,337
4.0,-73.9482,0.0,3.0,0.0,1.0,0.0,73
23.0,-73.99392,0.0,1.0,70.0,3.0,364.0,95
2.0,-73.93825,0.0,1.0,6.0,2.0,90.0,43
2.0,-73.94749,1.0,2.0,12.0,1.0,14.0,130
9.0,-73.99405,0.0,13.0,8.0,1.0,0.0,80
62.0,-73.81295,1.0,3.0,24.0,1.0,131.0,200
7.0,-73.99343,1.0,3.0,0.0,1.0,161.0,400
6.0,-73.91989,0.0,1.0,27.0,4.0,311.0,165
13.0,-73.97589,1.0,3.0,0.0,1.0,0.0,150
1.0,-73.97105,1.0,13.0,0.0,4.0,0.0,145
23.0,-73.99054,0.0,1.0,4.0,3.0,0.0,85
12.0,-73.95689,2.0,1.0,4.0,1.0,0.0,42
12.0,-73.94366,0.0,2.0,5.0,3.0,310.0,90
19.0,-73.9856,0.0,4.0,0.0,1.0,0.0,110
6.0,-73.91721,0.0,1.0,4.0,2.0,267.0,150
2.0,-73.9412,0.0,1.0,70.0,1.0,158.0,75
4.0,-73.93701,1.0,3.0,70.0,1.0,4.0,50
19.0,-73.98966,1.0,2.0,29.0,1.0,38.0,250
1.0,-73.98145,1.0,13.0,0.0,4.0,201.0,335
7.0,-73.99616,1.0,13.0,1.0,4.0,281.0,185
12.0,-73.94446,0.0,2.0,0.0,1.0,6.0,65
4.0,-73.94602,1.0,3.0,7.0,1.0,242.0,169
13.0,-73.97566,0.0,13.0,0.0,4.0,340.0,48
21.0,-73.91784,0.0,3.0,2.0,1.0,84.0,100
6.0,-73.9462,1.0,13.0,4.0,4.0,220.0,58
2.0,-73.94854,0.0,2.0,3.0,3.0,342.0,86
10.0,-73.98273,1.0,13.0,4.0,4.0,282.0,200
28.0,-73.96679,1.0,1.0,8.0,4.0,342.0,299
11.0,-74.00312,0.0,1.0,0.0,1.0,0.0,300
7.0,-73.98981,1.0,3.0,26.0,1.0,96.0,250
5.0,-73.97846,1.0,2.0,0.0,1.0,0.0,200
2.0,-73.95603,0.0,13.0,0.0,1.0,365.0,200
72.0,-73.92225,0.0,1.0,46.0,1.0,46.0,55
16.0,-73.97479,1.0,5.0,0.0,1.0,23.0,168
24.0,-73.95445,1.0,6.0,3.0,1.0,12.0,175
25.0,-73.93631,1.0,1.0,3.0,4.0,357.0,299
29.0,-73.96354,1.0,3.0,4.0,1.0,0.0,95
7.0,-73.99662,0.0,1.0,0.0,1.0,0.0,140
8.0,-73.96089,0.0,3.0,70.0,1.0,90.0,100
20.0,-73.95203,0.0,1.0,3.0,2.0,0.0,65
1.0,-73.96287,1.0,5.0,0.0,1.0,0.0,303
31.0,-73.90787,1.0,2.0,27.0,1.0,137.0,110
45.0,-73.9614,0.0,5.0,0.0,1.0,24.0,50
28.0,-73.95033,1.0,2.0,2.0,1.0,0.0,160
6.0,-73.94755,0.0,13.0,2.0,1.0,0.0,55
4.0,-73.94951,1.0,2.0,70.0,1.0,199.0,125
8.0,-73.97686,0.0,1.0,4.0,4.0,270.0,179
37.0,-73.80676,1.0,1.0,70.0,4.0,257.0,259
2.0,-73.95248,0.0,2.0,0.0,1.0,0.0,69
5.0,-73.97204,1.0,13.0,0.0,4.0,365.0,200
21.0,-73.91501,0.0,4.0,6.0,1.0,2.0,60
29.0,-73.96913,1.0,2.0,2.0,1.0,0.0,150
2.0,-73.94484,0.0,2.0,13.0,1.0,361.0,70
8.0,-73.98154,1.0,4.0,10.0,1.0,0.0,225
31.0,-73.89341,0.0,13.0,1.0,4.0,246.0,33
12.0,-73.94946,0.0,2.0,1.0,1.0,0.0,48
1.0,-73.98319,1.0,4.0,59.0,1.0,37.0,240
6.0,-73.94692,1.0,5.0,1.0,1.0,0.0,80
24.0,-73.94674,1.0,2.0,20.0,2.0,0.0,131
54.0,-73.94158,0.0,4.0,18.0,1.0,82.0,55
63.0,-73.84365,0.0,2.0,4.0,2.0,188.0,40
15.0,-73.95128,0.0,4.0,21.0,4.0,129.0,55
2.0,-73.94008,0.0,2.0,0.0,1.0,49.0,75
12.0,-73.944,1.0,3.0,6.0,1.0,0.0,116
63.0,-73.85219,1.0,5.0,0.0,1.0,53.0,250
7.0,-73.98743,0.0,13.0,3.0,4.0,180.0,61
29.0,-73.96696,1.0,2.0,70.0,1.0,279.0,136
8.0,-73.9671,0.0,4.0,11.0,2.0,63.0,175
25.0,-73.92089,1.0,3.0,4.0,1.0,0.0,155
23.0,-73.98714,2.0,13.0,1.0,4.0,320.0,35
155.0,-73.78896,1.0,1.0,70.0,1.0,339.0,85
12.0,-73.95748,1.0,3.0,61.0,1.0,272.0,105
5.0,-73.9807,2.0,2.0,12.0,1.0,220.0,800
2.0,-73.95622,0.0,1.0,1.0,1.0,0.0,110
8.0,-73.98178,1.0,7.0,0.0,1.0,0.0,169
23.0,-73.98424,0.0,1.0,2.0,1.0,0.0,97
1.0,-73.98222,1.0,13.0,14.0,2.0,315.0,250
20.0,-73.94846,1.0,13.0,0.0,1.0,312.0,128
186.0,-74.09493,0.0,1.0,7.0,1.0,358.0,80
21.0,-73.92195,0.0,1.0,69.0,3.0,87.0,56
12.0,-73.96022,0.0,2.0,55.0,4.0,281.0,50
141.0,-73.87453,0.0,3.0,4.0,1.0,76.0,187
126.0,-73.90684,1.0,3.0,70.0,1.0,303.0,120
21.0,-73.91194,0.0,1.0,25.0,4.0,177.0,60
13.0,-73.9809,0.0,2.0,1.0,1.0,327.0,159
6.0,-73.92815,1.0,1.0,70.0,2.0,307.0,105
6.0,-73.94326,0.0,3.0,54.0,1.0,69.0,90
21.0,-73.90824,0.0,13.0,0.0,2.0,0.0,37
7.0,-73.99824,1.0,13.0,0.0,4.0,365.0,450
23.0,-73.98661,1.0,3.0,49.0,1.0,1.0,180
85.0,-73.7733,0.0,1.0,70.0,4.0,359.0,59
8.0,-73.96472,0.0,2.0,51.0,4.0,219.0,98
25.0,-73.93299,1.0,1.0,30.0,1.0,6.0,120
17.0,-73.9788,1.0,10.0,0.0,2.0,49.0,140
8.0,-73.99076,1.0,2.0,2.0,1.0,0.0,198
21.0,-73.90943,0.0,5.0,0.0,1.0,0.0,32
37.0,-73.81172,0.0,2.0,65.0,4.0,361.0,54
8.0,-73.97467,1.0,1.0,0.0,1.0,0.0,180
21.0,-73.92247,0.0,1.0,68.0,3.0,168.0,70
12.0,-73.96592,1.0,13.0,0.0,4.0,0.0,120
70.0,-73.89071,0.0,13.0,0.0,2.0,364.0,55
14.0,-73.99514,0.0,2.0,70.0,1.0,66.0,119
3.0,-73.96824,1.0,13.0,0.0,1.0,0.0,150
64.0,-73.99586,1.0,2.0,0.0,1.0,324.0,176
12.0,-73.9581,1.0,3.0,0.0,3.0,7.0,750
15.0,-73.96091,1.0,1.0,2.0,1.0,0.0,60
19.0,-73.98917,1.0,2.0,70.0,3.0,257.0,99
4.0,-73.94153,1.0,1.0,30.0,1.0,144.0,145
5.0,-73.98001,1.0,1.0,0.0,1.0,0.0,2000
24.0,-73.94963,0.0,2.0,0.0,1.0,0.0,100
142.0,-73.91159,0.0,1.0,0.0,1.0,363.0,150
19.0,-73.98178,1.0,2.0,70.0,1.0,270.0,221
12.0,-73.95884,0.0,2.0,0.0,2.0,64.0,190
24.0,-73.96174,1.0,12.0,17.0,1.0,32.0,53
12.0,-73.9441,0.0,13.0,0.0,1.0,0.0,45
16.0,-73.98053,0.0,2.0,7.0,1.0,0.0,60
20.0,-73.95789,1.0,10.0,0.0,1.0,83.0,210
19.0,-73.98148,0.0,2.0,8.0,2.0,0.0,275
24.0,-73.94644,1.0,5.0,0.0,1.0,0.0,100
21.0,-73.91572,0.0,1.0,9.0,4.0,55.0,68
1.0,-73.96854,1.0,13.0,2.0,1.0,342.0,175
6.0,-73.94756,0.0,1.0,59.0,1.0,188.0,53
7.0,-73.9943,0.0,1.0,4.0,1.0,365.0,250
147.0,-73.92554,1.0,2.0,56.0,1.0,1.0,70
16.0,-73.97664,1.0,5.0,0.0,1.0,38.0,145
162.0,-73.86144,0.0,1.0,0.0,1.0,179.0,70
12.0,-73.96416,0.0,2.0,7.0,1.0,0.0,88
36.0,-73.9995,1.0,1.0,67.0,2.0,146.0,145
25.0,-73.92967,1.0,7.0,0.0,1.0,0.0,90
33.0,-74.00227,1.0,7.0,0.0,1.0,0.0,180
38.0,-73.98498,1.0,2.0,23.0,1.0,60.0,125
22.0,-73.96233,1.0,5.0,3.0,1.0,0.0,59
100.0,-73.90556,1.0,5.0,6.0,3.0,90.0,125
56.0,-73.91459,0.0,2.0,4.0,1.0,0.0,150
124.0,-73.83012,1.0,3.0,0.0,1.0,32.0,185
1.0,-73.96705,0.0,2.0,17.0,1.0,190.0,105
12.0,-73.93782,0.0,2.0,3.0,2.0,0.0,72
2.0,-73.94984,0.0,1.0,41.0,4.0,132.0,60
4.0,-73.94276,1.0,2.0,31.0,1.0,272.0,140
20.0,-73.94186,0.0,5.0,0.0,1.0,0.0,55
30.0,-73.94456,1.0,1.0,70.0,4.0,318.0,359
1.0,-73.98289,1.0,2.0,33.0,1.0,227.0,201
20.0,-73.94377,0.0,2.0,6.0,1.0,20.0,65
97.0,-73.98418,1.0,2.0,3.0,2.0,0.0,245
6.0,-73.94326,1.0,3.0,24.0,2.0,69.0,125
8.0,-73.96414,1.0,2.0,11.0,1.0,212.0,150
63.0,-73.84079,0.0,1.0,34.0,2.0,87.0,100
46.0,-73.78954,0.0,2.0,2.0,1.0,180.0,60
44.0,-73.9094,0.0,2.0,27.0,1.0,190.0,45
12.0,-73.96129,1.0,10.0,3.0,3.0,284.0,168
56.0,-73.92564,0.0,2.0,4.0,2.0,177.0,60
6.0,-73.94004,1.0,5.0,3.0,1.0,0.0,150
23.0,-73.98241,1.0,1.0,4.0,1.0,0.0,80
28.0,-73.95412,0.0,2.0,70.0,1.0,107.0,79
24.0,-73.96121,0.0,13.0,5.0,3.0,297.0,65
2.0,-73.95589,0.0,5.0,3.0,1.0,0.0,75
152.0,-73.75357,1.0,1.0,4.0,1.0,162.0,150
61.0,-73.73133,1.0,2.0,20.0,2.0,27.0,110
21.0,-73.92863,2.0,1.0,0.0,1.0,0.0,95
7.0,-73.98988,1.0,2.0,22.0,1.0,230.0,125
116.0,-73.83346,1.0,2.0,1.0,1.0,0.0,100
28.0,-73.95873,1.0,13.0,0.0,4.0,365.0,285
6.0,-73.93967,1.0,2.0,0.0,1.0,87.0,300
12.0,-73.94149,0.0,2.0,10.0,2.0,62.0,75
56.0,-73.90795,0.0,7.0,0.0,1.0,0.0,35
6.0,-73.95752,0.0,13.0,3.0,4.0,354.0,40
4.0,-73.94436,1.0,1.0,0.0,3.0,0.0,186
9.0,-73.99938,0.0,1.0,1.0,2.0,0.0,69
56.0,-73.92135,0.0,1.0,70.0,1.0,95.0,60
3.0,-73.96344,0.0,13.0,0.0,1.0,0.0,65
23.0,-73.9877,0.0,2.0,52.0,4.0,67.0,90
15.0,-73.93975,0.0,3.0,8.0,2.0,0.0,45
117.0,-73.94541,2.0,2.0,5.0,1.0,0.0,26
76.0,-73.99027,0.0,2.0,0.0,4.0,89.0,79
2.0,-73.94745,1.0,3.0,37.0,1.0,47.0,88
27.0,-74.00176,1.0,1.0,0.0,1.0,158.0,215
8.0,-73.96511,1.0,10.0,0.0,2.0,0.0,110
14.0,-73.99107,0.0,1.0,0.0,1.0,0.0,175
6.0,-73.92893,0.0,2.0,0.0,1.0,365.0,250
